Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1064,43,Male,Belt,Outerwear,48,Massachusetts,M,Green,Fall,3.5,No,2-Day Shipping,Yes,Yes,3,Apple Pay,Fortnightly
1065,51,Male,Boots,Outerwear,85,New Jersey,XL,Orange,Summer,4.0,No,Standard,Yes,Yes,34,Apple Pay,Annually
1066,62,Female,Skirt,Accessories,53,Massachusetts,M,Teal,Spring,2.8,No,Express,No,No,5,Cash,Quarterly
1067,23,Female,Blouse,Accessories,46,Oklahoma,L,Burgundy,Fall,2.9,No,Express,No,No,49,Debit Card,Annually
1068,54,Male,Loafers,Clothing,79,Michigan,S,Coral,Spring,4.7,No,Free Shipping,No,No,37,Venmo,Every 3 Months
1069,50,Female,Handbag,Outerwear,58,Virginia,S,Charcoal,Fall,3.3,Yes,Standard,No,No,46,Debit Card,Quarterly
1070,70,Male,Scarf,Clothing,63,Maryland,M,Beige,Fall,3.3,No,Standard,Yes,Yes,16,Debit Card,Fortnightly
1071,39,Male,Heels,Clothing,55,Michigan,M,Yellow,Summer,3.5,No,Standard,Yes,Yes,14,Cash,Bi-Weekly
1072,38,Male,Blouse,Outerwear,38,South Carolina,XL,Turquoise,Summer,4.9,No,Express,Yes,Yes,30,Credit Card,Weekly
1073,23,Female,Watch,Clothing,64,Hawaii,L,Green,Fall,2.7,No,Standard,No,No,32,Credit Card,Fortnightly
1074,23,Female,Wallet,Footwear,40,Washington,XL,Black,Fall,4.5,Yes,Express,No,No,45,Cash,Weekly
1075,65,Male,Boots,Footwear,42,New Mexico,XL,Maroon,Fall,3.4,No,Express,No,No,12,Cash,Quarterly
1076,21,Male,Heels,Footwear,46,South Carolina,S,Brown,Spring,4.6,No,Ground,No,No,27,Apple Pay,Quarterly
1077,47,Male,Handbag,Accessories,91,Illinois,XL,Gray,Summer,5.0,No,Standard,No,No,26,PayPal,Monthly
1078,28,Female,Handbag,Clothing,38,Louisiana,XL,Turquoise,Spring,3.4,No,Next Day Air,No,No,48,Credit Card,Quarterly
1079,47,Female,Sweater,Footwear,60,Michigan,S,Orange,Summer,2.8,Yes,2-Day Shipping,No,No,29,Venmo,Every 3 Months
1080,48,Male,Watch,Accessories,45,Kentucky,S,Coral,Winter,2.9,No,2-Day Shipping,No,No,23,PayPal,Quarterly
1081,41,Female,Sneakers,Footwear,47,Pennsylvania,L,Gray,Spring,4.4,No,Next Day Air,No,No,49,Debit Card,Monthly
1082,26,Female,Dress,Clothing,83,Missouri,L,Coral,Summer,2.9,No,Standard,No,No,22,Apple Pay,Weekly
1083,20,Male,Scarf,Footwear,87,New York,L,Orange,Fall,3.2,Yes,Express,No,No,20,Apple Pay,Quarterly
1084,68,Male,Jeans,Clothing,99,Iowa,M,Olive,Fall,3.0,No,Free Shipping,No,No,38,Credit Card,Annually
1085,48,Male,Sandals,Clothing,70,Illinois,S,Yellow,Summer,3.4,No,Next Day Air,No,No,46,Cash,Quarterly
1086,57,Male,Scarf,Outerwear,93,Montana,M,Beige,Fall,2.7,No,2-Day Shipping,Yes,Yes,16,Cash,Quarterly
1087,54,Male,Handbag,Footwear,67,Wyoming,M,Yellow,Fall,4.6,Yes,2-Day Shipping,No,No,31,Cash,Fortnightly
1088,53,Male,Loafers,Accessories,29,Hawaii,L,Blue,Winter,4.7,No,Express,Yes,Yes,3,Credit Card,Quarterly
1089,41,Female,Handbag,Outerwear,92,Illinois,S,Coral,Winter,3.5,No,2-Day Shipping,Yes,Yes,21,Apple Pay,Every 3 Months
1090,48,Male,Gloves,Footwear,58,North Carolina,M,Peach,Winter,4.0,No,2-Day Shipping,No,No,39,Venmo,Quarterly
1091,23,Male,Watch,Clothing,38,Wyoming,XL,Silver,Spring,4.1,No,Express,No,No,5,Cash,Annually
1092,19,Female,Sneakers,Clothing,83,Oregon,XL,Burgundy,Winter,4.4,No,Standard,No,No,20,Apple Pay,Monthly
1093,37,Female,Watch,Clothing,38,Pennsylvania,S,Pink,Winter,3.8,No,Ground,No,No,23,Credit Card,Monthly
1094,45,Male,Hat,Accessories,95,Alabama,M,Gray,Winter,3.8,No,2-Day Shipping,No,No,32,Debit Card,Monthly
1095,28,Male,Belt,Clothing,81,Rhode Island,L,Beige,Summer,4.1,No,Ground,Yes,Yes,42,PayPal,Fortnightly
1096,21,Male,Blouse,Clothing,32,Nebraska,M,Green,Fall,4.3,No,Ground,No,No,9,Credit Card,Quarterly
1097,32,Male,Sandals,Footwear,44,Oklahoma,XL,Beige,Summer,3.4,No,Standard,Yes,Yes,3,Credit Card,Weekly
1098,23,Male,Heels,Clothing,61,New York,XL,Peach,Winter,3.3,No,Free Shipping,Yes,Yes,27,Apple Pay,Weekly
1099,66,Male,Sunglasses,Clothing,58,South Dakota,L,Green,Spring,3.2,Yes,Standard,Yes,Yes,27,Cash,Annually
1100,47,Female,Tie,Footwear,49,Iowa,S,Coral,Summer,3.9,No,Express,No,No,10,PayPal,Fortnightly
1101,55,Male,Loafers,Clothing,24,New Mexico,M,Black,Winter,3.4,No,Express,No,No,16,PayPal,Bi-Weekly
1102,68,Male,Blouse,Clothing,100,Colorado,XL,Maroon,Spring,3.9,Yes,Express,No,No,24,Cash,Fortnightly
1103,19,Female,Boots,Clothing,37,Missouri,M,Purple,Spring,3.5,No,2-Day Shipping,No,No,23,Venmo,Quarterly
1104,32,Male,Heels,Outerwear,40,Wisconsin,L,Turquoise,Spring,4.6,No,Next Day Air,Yes,Yes,9,Credit Card,Bi-Weekly
1105,28,Male,Jacket,Footwear,69,Louisiana,L,Orange,Fall,2.7,No,2-Day Shipping,No,No,2,Cash,Weekly
1106,25,Female,Heels,Clothing,25,Michigan,S,Navy,Spring,3.9,No,Standard,No,No,6,Apple Pay,Fortnightly
1107,43,Male,Scarf,Footwear,69,New Mexico,L,Gold,Winter,3.9,No,Free Shipping,Yes,Yes,37,Venmo,Annually
1108,68,Female,T-Shirt,Clothing,99,Oklahoma,S,Charcoal,Summer,3.5,No,Free Shipping,No,No,35,Cash,Every 3 Months
1109,62,Female,Loafers,Accessories,85,Florida,M,Black,Summer,3.6,No,Free Shipping,Yes,Yes,7,Debit Card,Weekly
1110,61,Female,Coat,Clothing,20,Virginia,XL,Navy,Winter,4.5,Yes,Ground,Yes,Yes,15,Venmo,Every 3 Months
1111,22,Female,Loafers,Footwear,76,Arizona,XL,Orange,Fall,3.2,No,Free Shipping,No,No,21,Apple Pay,Fortnightly
1112,23,Male,Wallet,Accessories,49,North Carolina,S,White,Fall,4.7,No,Ground,Yes,Yes,38,Venmo,Quarterly
1113,43,Male,Backpack,Outerwear,77,Nebraska,XL,Beige,Spring,4.7,Yes,Next Day Air,Yes,Yes,36,PayPal,Quarterly
1114,21,Male,Belt,Clothing,71,Texas,S,Mint,Winter,4.1,No,Free Shipping,No,No,23,Credit Card,Every 3 Months
1115,36,Male,Sandals,Clothing,56,Alabama,S,Turquoise,Spring,4.4,Yes,Ground,No,No,29,Cash,Bi-Weekly
1116,37,Male,Sneakers,Outerwear,67,Utah,M,Teal,Spring,4.0,No,2-Day Shipping,No,No,13,Apple Pay,Quarterly
1117,50,Male,Backpack,Clothing,20,Florida,M,Peach,Winter,3.8,No,Free Shipping,Yes,Yes,5,Apple Pay,Quarterly
1118,37,Female,Scarf,Outerwear,38,California,L,Maroon,Fall,4.9,Yes,Express,Yes,Yes,47,Cash,Weekly
1119,66,Male,Belt,Outerwear,65,Iowa,S,Gold,Fall,3.2,No,Standard,No,No,39,Credit Card,Weekly
1120,29,Male,Wallet,Outerwear,86,Wyoming,M,White,Summer,2.9,No,2-Day Shipping,No,No,39,Apple Pay,Fortnightly
1121,64,Male,Backpack,Clothing,21,Florida,S,Turquoise,Winter,3.2,No,Next Day Air,Yes,Yes,42,Apple Pay,Annually
1122,18,Male,Hat,Outerwear,75,Vermont,S,White,Spring,4.0,No,2-Day Shipping,No,No,45,Credit Card,Every 3 Months
1123,43,Male,Sweater,Footwear,36,Nevada,S,Gold,Winter,3.0,No,Express,Yes,Yes,43,Apple Pay,Monthly
1124,31,Male,Belt,Outerwear,98,Illinois,M,Yellow,Spring,4.8,No,Free Shipping,Yes,Yes,1,Apple Pay,Monthly
1125,55,Male,Scarf,Clothing,41,Mississippi,S,Brown,Summer,3.5,No,Free Shipping,No,No,20,Apple Pay,Quarterly
1126,54,Male,Blouse,Clothing,46,Vermont,S,Green,Summer,4.6,No,Next Day Air,Yes,Yes,43,PayPal,Fortnightly
1127,28,Female,Dress,Clothing,74,Georgia,L,Black,Summer,3.1,No,Standard,No,No,1,Credit Card,Monthly
1128,53,Female,Backpack,Clothing,51,Tennessee,S,Peach,Summer,3.3,No,Free Shipping,Yes,Yes,35,Debit Card,Monthly
1129,30,Male,Loafers,Footwear,79,Michigan,L,Brown,Spring,2.6,No,Ground,No,No,40,PayPal,Monthly
1130,60,Male,Skirt,Accessories,47,Rhode Island,S,Purple,Fall,3.1,No,Next Day Air,No,No,45,Venmo,Monthly
1131,20,Female,Sweater,Clothing,47,Michigan,L,Lavender,Spring,3.7,No,Free Shipping,No,No,7,Credit Card,Every 3 Months
1132,50,Female,Backpack,Outerwear,93,Oregon,M,Gray,Summer,4.9,Yes,Ground,Yes,Yes,35,Venmo,Every 3 Months
1133,23,Male,Tie,Clothing,44,Rhode Island,M,Coral,Fall,3.5,No,2-Day Shipping,No,No,34,PayPal,Bi-Weekly
1134,67,Female,Shorts,Clothing,97,Maryland,XL,Mint,Winter,4.1,No,Next Day Air,No,No,50,Apple Pay,Monthly
1135,27,Male,Tie,Clothing,45,Georgia,S,Teal,Spring,3.6,Yes,Next Day Air,No,No,5,Debit Card,Bi-Weekly
1136,22,Female,Backpack,Clothing,94,Georgia,XL,Turquoise,Winter,2.6,No,Next Day Air,No,No,29,Debit Card,Bi-Weekly
1137,40,Female,Dress,Accessories,90,Montana,XL,Black,Summer,3.8,No,Free Shipping,Yes,Yes,50,Credit Card,Fortnightly
1138,27,Male,Handbag,Clothing,36,Missouri,L,Peach,Winter,2.7,No,Next Day Air,No,No,48,Debit Card,Monthly
1139,61,Female,Belt,Footwear,26,Nevada,M,Gold,Fall,4.7,No,2-Day Shipping,Yes,Yes,27,Apple Pay,Monthly
1140,19,Male,Handbag,Footwear,75,Illinois,S,Purple,Fall,4.4,No,Standard,Yes,Yes,7,Cash,Bi-Weekly
1141,30,Female,Boots,Accessories,83,Iowa,S,Lavender,Fall,3.4,Yes,Standard,Yes,Yes,1,Apple Pay,Fortnightly
1142,57,Male,Scarf,Clothing,39,Colorado,L,Green,Spring,4.1,No,Express,Yes,Yes,9,PayPal,Every 3 Months
1143,19,Female,Heels,Clothing,57,Idaho,XL,Turquoise,Winter,2.8,No,2-Day Shipping,No,No,47,Apple Pay,Weekly
1144,37,Male,Blouse,Clothing,94,Maine,L,Silver,Winter,4.3,Yes,2-Day Shipping,No,No,1,Debit Card,Weekly
1145,18,Male,Belt,Clothing,77,New York,XL,Navy,Winter,4.6,No,Next Day Air,Yes,Yes,27,PayPal,Weekly
1146,54,Male,Jeans,Clothing,35,Hawaii,S,Gray,Summer,4.6,No,Express,Yes,Yes,17,PayPal,Monthly
1147,26,Female,Coat,Accessories,70,Pennsylvania,L,Purple,Spring,3.2,No,Ground,No,No,32,Apple Pay,Fortnightly
1148,34,Female,Belt,Footwear,46,North Carolina,XL,Orange,Spring,3.2,No,Ground,Yes,Yes,41,Apple Pay,Weekly
1149,26,Female,Loafers,Footwear,70,Alaska,L,Green,Winter,3.8,Yes,2-Day Shipping,Yes,Yes,30,Cash,Quarterly
1150,28,Female,Shirt,Footwear,94,Iowa,M,Green,Spring,4.9,No,2-Day Shipping,Yes,Yes,15,Apple Pay,Quarterly
1151,32,Male,Sunglasses,Clothing,35,Oklahoma,L,Charcoal,Winter,4.8,Yes,2-Day Shipping,Yes,Yes,42,Apple Pay,Fortnightly
1152,41,Male,Heels,Clothing,79,California,S,Yellow,Winter,3.4,No,Free Shipping,Yes,Yes,28,Credit Card,Monthly
1153,55,Male,Skirt,Accessories,95,Iowa,L,Brown,Winter,4.4,Yes,2-Day Shipping,Yes,Yes,3,PayPal,Bi-Weekly
1154,52,Male,Sunglasses,Outerwear,59,Texas,S,Purple,Fall,4.8,No,Ground,No,No,28,Cash,Weekly
1155,47,Male,Jeans,Accessories,86,Georgia,S,Silver,Summer,3.2,Yes,Free Shipping,Yes,Yes,5,Debit Card,Monthly
1156,48,Male,T-Shirt,Outerwear,21,Kentucky,L,Burgundy,Spring,4.6,No,Ground,No,No,2,Venmo,Bi-Weekly
1157,66,Male,Watch,Clothing,67,North Dakota,L,Brown,Summer,3.2,No,2-Day Shipping,No,No,38,Credit Card,Every 3 Months
1158,22,Male,Jacket,Clothing,71,Mississippi,L,Mint,Fall,3.4,No,Ground,Yes,Yes,16,Apple Pay,Weekly
1159,61,Male,Heels,Clothing,43,Georgia,M,Black,Spring,3.0,No,Standard,Yes,Yes,44,Venmo,Annually
1160,67,Male,Blouse,Clothing,97,New Jersey,M,Purple,Winter,3.8,No,Free Shipping,Yes,Yes,17,Cash,Annually
1161,31,Female,Backpack,Clothing,21,Arizona,XL,Burgundy,Summer,4.6,No,Free Shipping,No,No,12,PayPal,Monthly
1162,70,Female,Sneakers,Footwear,84,Oregon,L,Peach,Fall,3.8,No,Next Day Air,No,No,26,Cash,Quarterly
1163,28,Female,Watch,Footwear,39,Arizona,XL,Silver,Spring,2.8,No,2-Day Shipping,No,No,49,Credit Card,Monthly
1164,26,Male,Shorts,Accessories,53,South Carolina,XL,Green,Spring,3.1,No,Express,No,No,7,Credit Card,Weekly
1165,51,Male,Jacket,Outerwear,60,California,S,Olive,Summer,3.9,Yes,Express,Yes,Yes,24,Debit Card,Monthly
1166,29,Female,Hat,Accessories,60,Nevada,XL,Purple,Summer,4.0,No,Express,No,No,16,Cash,Monthly
1167,52,Male,Backpack,Clothing,94,Utah,L,Gold,Spring,3.9,No,Express,No,No,18,Credit Card,Weekly
1168,52,Male,Wallet,Clothing,42,Indiana,M,Red,Spring,2.7,No,Standard,No,No,8,Cash,Quarterly
1169,18,Male,Heels,Footwear,57,Rhode Island,XL,White,Fall,4.4,No,Express,Yes,Yes,27,Debit Card,Annually
1170,57,Male,Jeans,Clothing,63,Hawaii,XL,Mint,Winter,4.8,Yes,Ground,No,No,26,Debit Card,Bi-Weekly
1171,39,Male,Heels,Clothing,86,Delaware,M,Yellow,Winter,3.8,No,Next Day Air,Yes,Yes,31,Cash,Weekly
1172,46,Male,Shorts,Clothing,81,Oregon,XL,Blue,Fall,4.3,No,Express,No,No,18,Apple Pay,Monthly
1173,25,Male,Tie,Clothing,31,Delaware,L,Silver,Spring,4.8,No,Next Day Air,No,No,2,Credit Card,Fortnightly
1174,28,Male,Sandals,Footwear,49,Idaho,XL,Navy,Summer,4.1,No,Free Shipping,Yes,Yes,41,PayPal,Monthly
1175,58,Male,Scarf,Clothing,84,Iowa,S,Brown,Summer,4.2,No,Ground,No,No,23,Apple Pay,Bi-Weekly
1176,54,Female,Shorts,Footwear,60,Maine,XL,Pink,Spring,4.3,No,2-Day Shipping,Yes,Yes,48,PayPal,Monthly
1177,31,Male,Jeans,Footwear,39,West Virginia,S,Navy,Fall,3.2,No,Express,Yes,Yes,49,Apple Pay,Fortnightly
1178,47,Male,Skirt,Clothing,25,Virginia,M,Yellow,Spring,4.0,No,Next Day Air,Yes,Yes,42,Debit Card,Bi-Weekly
1179,52,Female,Skirt,Clothing,94,Nevada,M,Red,Summer,4.6,No,Ground,Yes,Yes,22,Credit Card,Monthly
1180,38,Male,Jacket,Clothing,23,Connecticut,XL,Coral,Spring,3.2,No,Next Day Air,Yes,Yes,33,Debit Card,Fortnightly
1181,54,Male,Sweater,Clothing,29,South Carolina,XL,Beige,Spring,4.7,No,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months
1182,22,Male,Tie,Outerwear,70,Connecticut,M,White,Fall,4.1,Yes,Free Shipping,No,No,15,Debit Card,Monthly
1183,36,Male,Tie,Outerwear,57,New Jersey,S,Charcoal,Winter,3.6,Yes,Express,No,No,41,Debit Card,Quarterly
1184,31,Male,Gloves,Footwear,20,Louisiana,M,Coral,Summer,4.1,Yes,Next Day Air,Yes,Yes,3,Cash,Bi-Weekly
1185,43,Female,Handbag,Clothing,27,Mississippi,M,Purple,Summer,3.5,Yes,Express,Yes,Yes,48,Cash,Annually
1186,21,Male,Skirt,Footwear,100,Colorado,S,Green,Spring,4.6,No,Ground,No,No,23,Credit Card,Quarterly
1187,42,Male,Boots,Footwear,82,Arkansas,M,Turquoise,Summer,3.7,No,Standard,No,No,47,Apple Pay,Weekly
1188,62,Male,Hat,Footwear,52,Arizona,XL,Silver,Summer,4.8,No,Next Day Air,No,No,2,Credit Card,Weekly
1189,59,Male,Scarf,Footwear,34,Wisconsin,XL,Red,Winter,3.8,No,Free Shipping,Yes,Yes,42,Venmo,Monthly
1190,42,Male,Watch,Footwear,50,Washington,M,Coral,Summer,4.2,Yes,Ground,No,No,4,PayPal,Every 3 Months
1191,35,Male,Coat,Footwear,40,Colorado,XL,Maroon,Summer,5.0,No,2-Day Shipping,Yes,Yes,26,Cash,Weekly
1192,57,Male,Shirt,Outerwear,22,Montana,L,Turquoise,Fall,2.9,No,Next Day Air,Yes,Yes,19,Credit Card,Every 3 Months
1193,25,Male,Blouse,Clothing,85,Utah,M,Silver,Fall,4.3,No,Standard,Yes,Yes,49,Apple Pay,Weekly
1194,56,Male,Sunglasses,Outerwear,54,Pennsylvania,L,Gray,Fall,2.8,No,2-Day Shipping,No,No,10,Debit Card,Every 3 Months
1195,57,Male,Hat,Clothing,60,Hawaii,M,Orange,Fall,4.6,No,Free Shipping,Yes,Yes,22,Cash,Monthly
1196,31,Female,Skirt,Clothing,78,New Hampshire,M,Coral,Fall,4.0,No,Express,Yes,Yes,6,PayPal,Monthly
1197,49,Male,Boots,Accessories,35,Maryland,L,Lavender,Winter,4.8,Yes,Express,No,No,1,Cash,Annually
1198,68,Male,Dress,Accessories,75,Georgia,M,Peach,Summer,4.7,No,Next Day Air,No,No,43,Apple Pay,Fortnightly
1199,55,Male,Tie,Clothing,64,Montana,XL,Pink,Spring,2.7,No,2-Day Shipping,Yes,Yes,16,PayPal,Monthly
1200,50,Female,Boots,Clothing,78,West Virginia,L,Burgundy,Winter,2.8,No,Standard,Yes,Yes,7,Venmo,Every 3 Months
1201,40,Male,Heels,Clothing,69,Nebraska,M,White,Spring,4.0,No,Standard,No,No,24,Credit Card,Annually
1202,32,Male,Sneakers,Footwear,31,Wyoming,XL,Purple,Fall,3.8,No,Free Shipping,No,No,35,Apple Pay,Quarterly
1203,50,Female,Sandals,Outerwear,31,Indiana,L,Beige,Summer,2.9,No,Ground,No,No,14,PayPal,Weekly
1204,42,Female,Loafers,Accessories,52,Oklahoma,L,Olive,Fall,2.8,No,2-Day Shipping,Yes,Yes,4,Venmo,Every 3 Months
1205,34,Male,Shirt,Footwear,68,Idaho,XL,Maroon,Winter,3.9,No,2-Day Shipping,Yes,Yes,41,Apple Pay,Every 3 Months
1206,50,Male,Blouse,Clothing,40,Minnesota,M,Burgundy,Spring,2.6,No,Express,No,No,15,Apple Pay,Fortnightly
1207,64,Female,Wallet,Footwear,79,Massachusetts,M,Lavender,Summer,4.7,No,Free Shipping,No,No,44,Cash,Every 3 Months
1208,19,Female,Shirt,Clothing,71,Delaware,L,Brown,Winter,4.5,Yes,Free Shipping,Yes,Yes,48,Credit Card,Every 3 Months
1209,31,Female,Hat,Accessories,73,Rhode Island,S,Purple,Winter,4.5,No,Ground,Yes,Yes,23,PayPal,Every 3 Months
1210,70,Male,Skirt,Accessories,58,Florida,M,Brown,Summer,2.5,No,Free Shipping,Yes,Yes,19,Apple Pay,Bi-Weekly
1211,57,Male,T-Shirt,Footwear,68,Mississippi,M,Red,Summer,2.6,Yes,2-Day Shipping,Yes,Yes,14,Apple Pay,Quarterly
1212,57,Male,Shirt,Clothing,83,New Mexico,XL,Navy,Winter,3.9,No,Express,No,No,27,PayPal,Monthly
1213,68,Female,Scarf,Clothing,45,Missouri,S,Olive,Spring,5.0,No,Free Shipping,Yes,Yes,36,Apple Pay,Quarterly
1214,56,Male,Skirt,Clothing,90,Kentucky,S,Mint,Spring,3.4,No,Express,No,No,38,Credit Card,Bi-Weekly
1215,68,Male,Boots,Outerwear,26,Tennessee,L,Mint,Winter,3.4,Yes,Ground,Yes,Yes,22,Apple Pay,Annually
1216,23,Female,Sandals,Footwear,91,New Hampshire,XL,White,Winter,2.8,Yes,Free Shipping,Yes,Yes,11,Cash,Monthly
1217,23,Male,Sneakers,Clothing,81,Arizona,XL,Olive,Fall,4.2,No,2-Day Shipping,Yes,Yes,4,Cash,Every 3 Months
1218,20,Female,Sandals,Footwear,43,Massachusetts,M,Orange,Fall,4.1,No,Express,Yes,Yes,32,Debit Card,Every 3 Months
1219,24,Male,Sunglasses,Outerwear,59,Delaware,L,Mint,Spring,2.8,No,Next Day Air,No,No,40,Apple Pay,Monthly
1220,68,Male,Sandals,Clothing,95,Indiana,M,White,Fall,3.7,Yes,Ground,No,No,41,Cash,Fortnightly
1221,25,Male,Handbag,Accessories,66,Rhode Island,S,Lavender,Spring,4.2,No,Free Shipping,No,No,24,Credit Card,Annually
1222,59,Female,Shorts,Accessories,27,Kansas,XL,Olive,Summer,3.7,Yes,2-Day Shipping,Yes,Yes,34,Venmo,Weekly
1223,69,Male,Scarf,Accessories,73,Louisiana,L,Charcoal,Fall,4.2,No,Express,Yes,Yes,3,Credit Card,Quarterly
1224,32,Male,Backpack,Clothing,28,New Mexico,M,Mint,Spring,4.5,No,Standard,Yes,Yes,38,PayPal,Bi-Weekly
1225,64,Female,Sandals,Clothing,22,Hawaii,M,Purple,Spring,4.2,No,2-Day Shipping,Yes,Yes,2,Apple Pay,Fortnightly
1226,46,Male,Gloves,Clothing,73,Pennsylvania,S,Peach,Winter,4.0,No,2-Day Shipping,No,No,23,Debit Card,Bi-Weekly
1227,50,Male,Backpack,Clothing,40,Maryland,XL,Maroon,Spring,4.6,No,Standard,No,No,40,Debit Card,Fortnightly
1228,69,Male,Sneakers,Clothing,67,Virginia,S,Beige,Fall,4.8,No,Standard,No,No,20,Venmo,Every 3 Months
1229,47,Male,Skirt,Footwear,66,Vermont,M,Charcoal,Winter,3.5,No,Next Day Air,Yes,Yes,8,Apple Pay,Monthly
1230,56,Male,Sunglasses,Footwear,87,Arkansas,XL,Peach,Winter,2.9,No,Next Day Air,Yes,Yes,35,PayPal,Quarterly
1231,44,Male,Backpack,Accessories,82,Maryland,XL,White,Fall,4.5,Yes,Next Day Air,No,No,49,Cash,Fortnightly
1232,53,Male,Jeans,Clothing,35,New Mexico,S,Purple,Summer,3.0,No,2-Day Shipping,Yes,Yes,43,Cash,Monthly
1233,46,Male,Scarf,Footwear,93,Maryland,XL,Navy,Fall,4.8,No,2-Day Shipping,No,No,3,Cash,Monthly
1234,55,Male,Watch,Outerwear,24,Hawaii,S,Red,Fall,2.6,No,2-Day Shipping,No,No,32,Credit Card,Annually
1235,50,Male,Loafers,Outerwear,30,Wyoming,XL,Gray,Winter,4.8,No,Next Day Air,No,No,31,Cash,Monthly
1236,54,Male,Blouse,Accessories,48,Alabama,XL,Blue,Fall,4.0,No,Express,No,No,44,PayPal,Weekly
1237,44,Male,Watch,Outerwear,98,Utah,L,Black,Summer,4.4,No,2-Day Shipping,Yes,Yes,46,Debit Card,Every 3 Months
1238,50,Male,Backpack,Accessories,89,Louisiana,XL,Coral,Summer,3.5,No,2-Day Shipping,No,No,31,Credit Card,Annually
1239,21,Male,Dress,Clothing,67,Rhode Island,M,Green,Summer,5.0,No,2-Day Shipping,No,No,1,Cash,Annually
1240,39,Male,Shorts,Footwear,34,Utah,L,Gray,Winter,3.1,No,Next Day Air,Yes,Yes,12,PayPal,Weekly
1241,19,Female,Shorts,Clothing,53,North Carolina,S,Peach,Fall,3.2,No,Free Shipping,Yes,Yes,18,Venmo,Weekly
1242,27,Male,Skirt,Clothing,79,Oklahoma,M,Beige,Spring,2.6,Yes,Next Day Air,Yes,Yes,24,PayPal,Bi-Weekly
1243,22,Female,Jeans,Clothing,81,Louisiana,S,Green,Fall,4.9,No,Free Shipping,No,No,36,Debit Card,Every 3 Months
1244,27,Female,Hat,Clothing,21,Washington,S,Maroon,Summer,,No,Next Day Air,No,No,29,PayPal,Fortnightly
1245,50,Male,Tie,Clothing,99,New Mexico,M,Gray,Fall,4.2,Yes,Express,No,No,25,PayPal,Every 3 Months
1246,55,Male,Skirt,Clothing,38,Ohio,S,Gray,Winter,4.2,Yes,Express,No,No,23,Credit Card,Bi-Weekly
1247,30,Male,Belt,Clothing,68,Rhode Island,L,Burgundy,Fall,4.7,No,2-Day Shipping,Yes,Yes,3,Debit Card,Every 3 Months
1248,48,Female,Sunglasses,Accessories,97,Pennsylvania,M,Gray,Winter,4.2,No,Next Day Air,No,No,30,Cash,Fortnightly
1249,64,Male,Handbag,Clothing,47,Iowa,S,Lavender,Spring,3.9,No,Free Shipping,No,No,17,Debit Card,Bi-Weekly
1250,53,Male,Blouse,Outerwear,67,Washington,S,Green,Spring,4.3,No,Free Shipping,Yes,Yes,45,Venmo,Weekly
1251,62,Male,Sweater,Clothing,56,Colorado,XL,Silver,Winter,4.4,No,Express,Yes,Yes,49,Apple Pay,Fortnightly
1252,41,Female,Loafers,Accessories,93,Delaware,XL,Turquoise,Fall,3.0,Yes,2-Day Shipping,No,No,30,Debit Card,Weekly
1253,69,Female,Loafers,Accessories,68,South Carolina,S,Teal,Summer,2.8,No,Free Shipping,No,No,49,Credit Card,Weekly
1254,32,Male,Blouse,Footwear,67,Michigan,M,Coral,Winter,2.7,No,Next Day Air,No,No,19,Cash,Bi-Weekly
1255,46,Male,Backpack,Footwear,92,Alabama,L,Turquoise,Fall,3.4,Yes,2-Day Shipping,No,No,5,Debit Card,Monthly
1256,25,Male,Handbag,Clothing,48,Illinois,S,Orange,Fall,3.7,No,Ground,No,No,40,Apple Pay,Fortnightly
1257,22,Male,Heels,Accessories,79,Mississippi,S,Gray,Fall,4.0,No,Next Day Air,Yes,Yes,34,Cash,Annually
1258,46,Female,Heels,Accessories,48,Massachusetts,S,Charcoal,Summer,4.9,Yes,Next Day Air,No,No,9,Credit Card,Annually
1259,64,Male,Sandals,Accessories,77,Vermont,XL,Purple,Summer,3.3,Yes,Express,No,No,39,PayPal,Fortnightly
1260,21,Male,Handbag,Footwear,67,Texas,M,Purple,Summer,4.4,No,Next Day Air,No,No,48,Apple Pay,Fortnightly
1261,29,Male,Loafers,Clothing,42,Arkansas,S,Blue,Winter,3.8,No,Standard,Yes,Yes,44,Venmo,Fortnightly
1262,62,Female,Wallet,Accessories,46,Connecticut,XL,Silver,Winter,3.1,No,2-Day Shipping,Yes,Yes,26,Debit Card,Fortnightly
1263,19,Female,Heels,Clothing,26,Idaho,S,Mint,Summer,4.0,No,Standard,Yes,Yes,5,Cash,Monthly
1264,44,Male,Tie,Footwear,68,Illinois,S,Peach,Winter,4.9,No,Next Day Air,No,No,24,Debit Card,Weekly
1265,48,Female,Heels,Clothing,73,Utah,M,Mint,Summer,2.8,No,Next Day Air,Yes,Yes,31,Credit Card,Fortnightly
1266,68,Male,Hat,Accessories,87,Kansas,XL,Lavender,Winter,3.8,Yes,Express,No,No,24,PayPal,Bi-Weekly
1267,68,Male,Dress,Clothing,97,Colorado,L,Green,Fall,2.6,Yes,Express,No,No,21,Credit Card,Fortnightly
